valence,year,acousticness,artists,danceability,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,Genre,duration_min
0.594,2015,0.68,"['Anthony Ramos', 'Okieriete Onaodowan', 'Daveed Diggs', 'Lin-Manuel Miranda', 'Leslie Odom Jr.']",0.724,0.305,1,1CzeuSrm71wHP9qsjg7p3F,0.0,5,0.128,-60.0,0,The Story of Tonight - Reprise,70.0,25/09/2015,0.257,81.874,Pop,1.931
0.137,2015,0.679,['Tim McGraw'],0.355,0.48,0,4Pn0JlCUusD2QHjADuOzuV,0.0,11,0.12,-7.31,1,Humble And Kind,68.0,01/01/2015,0.028,100.956,Hip-Hop,4.321
0.319,2015,0.169,"['Daveed Diggs', 'Leslie Odom Jr.', 'Okieriete Onaodowan', 'Original Broadway Cast of Hamilton']",0.539,0.577,0,2W9u3whoCkQYOUbmnSrHi1,0.0,7,0.14,-60.0,1,What'd I Miss,70.0,25/09/2015,0.292,177.787,Pop Rock,3.945
0.274,2015,0.803,"['Christopher Jackson', 'Lin-Manuel Miranda', 'Original Broadway Cast of Hamilton']",0.438,0.373,0,1mGO8rwCE9zk7H06OxcU5m,0.0,0,0.123,-60.0,0,History Has Its Eyes on You,70.0,25/09/2015,0.029,77.415,Indie Pop,1.618
0.142,2015,0.721,['Daniel Caesar'],0.41,0.298,0,7Cu2COdH93MnuireuKNiS3,0.0,3,0.158,-60.0,1,Streetcar,71.0,12/11/2015,0.047,109.651,Pop,4.116
0.656,2015,0.009,['Jason Derulo'],0.775,0.68,0,7oGZAicScQt96OAW4AruYy,0.0,0,0.109,-5.508,0,Want to Want Me,76.0,29/05/2015,0.063,114.025,Pop,3.462
0.383,2015,0.0,['KANA-BOON'],0.436,0.934,0,21z1GxeHjfD3qkaF5CgCTO,0.001,2,0.321,-60.0,1,?????,76.0,21/01/2015,0.051,91.488,J-Pop / Pop,4.002
0.828,2015,0.069,"['Anthony Ramos', 'Lin-Manuel Miranda', 'Jon Rua', 'Leslie Odom Jr.', 'Original Broadway Cast of Hamilton']",0.887,0.516,0,3lXyAQ0kekAvY5LodpWmUs,0.0,10,0.435,-8.187,0,Ten Duel Commandments,70.0,25/09/2015,0.658,77.977,Musical / Hip-Hop,1.777
0.048,2015,0.005,"['$uicideBoy$', 'Pouya']",0.797,0.516,1,4VsMart0lkjUtyQnmxloK6,0.001,1,0.073,-6.286,1,$outh $ide $uicide,71.0,15/06/2015,0.083,109.997,Emo Rap / Trap,2.822
0.396,2015,0.06,['One Direction'],0.647,0.823,0,3NLnwwAQbbFKcEcV8hDItk,0.0,2,0.119,-60.0,1,Perfect,77.0,13/11/2015,0.076,99.933,Pop,3.839
0.066,2015,0.004,['$uicideBoy$'],0.78,0.748,1,09kvhnq2ONdNo4NRtHBSvv,0.001,11,0.115,-60.0,0,My Flaws Burn Through My Skin Like Demonic Flames from Hell,71.0,01/08/2015,0.035,125.974,Metalcore / Screamo,2.795
0.178,2015,0.119,"['Snakehips', 'Tinashe', 'Chance the Rapper']",0.689,0.521,1,6TaqooOXAEcijL6G1AWS2K,0.0,0,0.108,-60.0,1,All My Friends (feat. Tinashe & Chance the Rapper),74.0,21/10/2015,0.132,95.055,Hip-Hop / Pop Rap,3.829
0.553,2015,0.38,['Drake'],0.747,0.571,1,79XrkTOfV1AqySNjVlygpW,0.0,11,0.435,-60.0,1,Energy,71.0,12/02/2015,0.292,172.104,Hip-Hop / Trap,3.032
0.277,2015,0.603,['Jonathan Groff'],0.515,0.302,0,3D4J0o9w44QKFrBrYrSVJY,0.0,7,0.199,-60.0,1,What Comes Next?,69.0,25/09/2015,0.079,114.972,Musical / Hip-Hop,1.656
0.849,2015,0.034,['Little Mix'],0.776,0.875,0,6rmXhRIemCTPyMYZRDN7Qg,0.0,4,0.314,-60.0,1,Black Magic,77.0,06/11/2015,0.058,111.988,Pop,3.53
0.601,2015,0.015,['KYLE'],0.486,0.616,1,1vCBbeAhNTuMjvbPmi4eRW,0.0,0,0.356,-6.9,1,Don't Wanna Fall In Love,70.0,02/10/2015,0.277,132.151,Pop Rock,3.873
0.177,2015,0.055,['Chris Stapleton'],0.559,0.301,0,5j4hSQH0KaAc8f6cimnXIT,0.001,9,0.101,-60.0,1,Fire Away,68.0,04/05/2015,0.03,116.123,Indie Folk,4.072
0.524,2015,0.032,['The Oh Hellos'],0.347,0.769,0,26ky3sBMKv31Kpvil5pGDh,0.001,8,0.117,-7.747,1,"Soldier, Poet, King",70.0,16/10/2015,0.061,118.074,Indie Folk / Rock,2.761
0.185,2015,0.819,"['Phillipa Soo', 'Lin-Manuel Miranda']",0.499,0.2,0,6oF8ueLn5hIl4PRp17sxW6,0.0,2,0.115,-60.0,1,That Would Be Enough,69.0,25/09/2015,0.036,137.367,Pop,2.974
0.581,2015,0.471,['Original Broadway Cast of Hamilton'],0.723,0.415,1,27MB0qHaYAZiTlwg25js1Y,0.0,0,0.1,-60.0,0,Stay Alive,69.0,25/09/2015,0.292,159.65,Pop,2.652
0.309,2015,0.096,['Imagine Dragons'],0.365,0.851,0,1lgN0A2Vki2FTON5PYq42m,0.001,4,0.238,-60.0,0,Warriors,68.0,30/10/2015,0.065,78.068,Rock,2.834
0.335,2015,0.01,"['A$AP Rocky', 'Rod Stewart', 'Miguel', 'Mark Ronson']",0.394,0.661,1,2N3U8uTYhjX2KwGT0pf5x0,0.0,4,0.343,-60.0,1,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",74.0,26/05/2015,0.192,149.818,Pop Rock,4.35
0.555,2015,0.22,['Melanie Martinez'],0.725,0.708,0,6wNeKPXF0RDKyvfKfri5hf,0.0,5,0.435,-60.0,0,Dollhouse,72.0,14/08/2015,0.076,130.029,Pop,3.864
0.411,2015,0.027,"['Pia Mia', 'Chris Brown', 'Tyga']",0.712,0.564,1,72Bz4ciRZPBcVSw0nrZDHi,0.0,8,0.087,-60.0,1,Do It Again,76.0,04/05/2015,0.047,95.95,Trap,3.462
0.395,2015,0.464,"['Jasmine Cephas-Jones', 'Leslie Odom Jr.', 'Lin-Manuel Miranda', 'Sydney James Harcourt', 'Original Broadway Cast of Hamilton']",0.754,0.535,0,3s9itRgJYcKhem01P17865,0.0,9,0.19,-60.0,1,Say No to This,69.0,25/09/2015,0.292,81.035,Electronic / Dance,4.034
0.587,2015,0.587,"['Phillipa Soo', 'Anthony Ramos', 'Lin-Manuel Miranda', 'Renée Elise Goldsberry']",0.552,0.371,0,2qFIJT5hjqaNFA1GKwl9me,0.0,4,0.18,-60.0,1,Take a Break,69.0,25/09/2015,0.227,81.548,Hip-Hop / Trap,4.775
0.513,2015,0.086,"['Christopher Jackson', 'Daveed Diggs', 'Lin-Manuel Miranda', 'Okieriete Onaodowan']",0.607,0.658,1,3TfKt8mPpdXfQTMfRjHzyz,0.0,11,0.435,-60.0,0,Cabinet Battle #1,69.0,25/09/2015,0.292,87.043,Pop,3.587
0.383,2015,0.007,['Galantis'],0.506,0.805,0,46lFttIf5hnUZMGvjK0Wxo,0.001,1,0.086,-60.0,1,Runaway (U & I),75.0,05/06/2015,0.047,126.008,Pop Rock,3.785
0.496,2015,0.125,"['Wes Walker', 'Dyl']",0.86,0.719,1,6qMXubogFdMrvVMJwqATzd,0.0,11,0.08,-60.0,0,Jordan Belfort,67.0,26/08/2015,0.33,160.049,Hip-Hop / Trap,3.465
0.393,2015,0.346,['Chief Keef'],0.849,0.755,1,6J1SjVyNDzkZ3sF85Ndd3B,0.0,1,0.056,-60.0,0,Faneto,68.0,16/06/2015,0.292,144.186,Electronic / Dance,3.444
0.197,2015,0.041,"['Jack Ü', 'Skrillex', 'Diplo', 'Justin Bieber']",0.432,0.781,0,66hayvUbTotekKU3H4ta1f,0.0,4,0.079,-60.0,0,Where Are Ü Now (with Justin Bieber),75.0,24/02/2015,0.057,139.432,Hip-Hop / Trap,4.171
0.09,2015,0.396,['Vince Staples'],0.925,0.549,1,4uQ7wYsuL0DryknoDc11Hk,0.0,7,0.11,-60.0,1,Norf Norf,68.0,30/06/2015,0.066,100.014,Pop,3.053
0.291,2015,0.006,['Fetty Wap'],0.748,0.733,1,3ESSGgWzRf1xvP7G5hHMhB,0.0,11,0.329,-60.0,0,Again,67.0,25/09/2015,0.072,93.019,Country,5.204
0.175,2015,0.468,['Disturbed'],0.322,0.28,0,1Cj2vqUwlJVG27gJrun92y,0.0,6,0.102,-60.0,0,The Sound of Silence,73.0,21/08/2015,0.028,85.794,Pop,4.141
0.267,2015,0.327,"['Big Sean', 'Jhené Aiko']",0.733,0.334,1,6rje9f1wRFJDO2iTORw0lH,0.0,1,0.116,-60.0,1,I Know,68.0,24/02/2015,0.081,119.935,Pop,5.333
0.693,2015,0.319,['Chris Janson'],0.574,0.745,0,2WKLUgklz0VDX5bKTZ3eYD,0.0,2,0.11,-6.663,1,Buy Me a Boat,67.0,30/10/2015,0.051,154.042,Pop,2.985
0.488,2015,0.762,['Ruth B.'],0.477,0.242,0,5hwh37sTi84MVhCBMWzhGE,0.0,8,0.082,-60.0,1,Superficial Love,72.0,27/11/2015,0.053,50.0,R&B / Hip-Hop,3.466
0.307,2015,0.781,['One Direction'],0.565,0.245,0,5CRVwXGikmqzoRO6q7FeAg,0.0,5,0.1,-60.0,1,If I Could Fly,74.0,13/11/2015,0.026,75.055,Hip-Hop / Trap,3.839
0.179,2015,0.196,['Drake'],0.72,0.412,1,5InOp6q2vvx0fShv3bzFLZ,0.0,11,0.342,-8.687,0,Know Yourself,72.0,12/02/2015,0.223,114.408,Musical / Hip-Hop,4.597
0.206,2015,0.399,['Halsey'],0.549,0.675,0,3SKzTIl9mW0DadTys9SFo3,0.0,4,0.181,-5.637,0,Control,71.0,28/08/2015,0.033,119.898,Musical / Hip-Hop,3.579
0.882,2015,0.149,['One Direction'],0.678,0.869,0,0iSWAT0EL8TwmzcgBjKMh6,0.0,0,0.059,-60.0,0,What a Feeling,73.0,13/11/2015,0.046,123.964,Hip-Hop / Trap,3.342
0.613,2015,0.31,['Avicii'],0.579,0.736,0,2P4OICZRVAQcYAV2JReRfj,0.0,6,0.198,-60.0,0,Waiting For Love,79.0,02/10/2015,0.053,127.999,Hip-Hop / Trap,3.844
0.57,2015,0.205,['Eric Church'],0.589,0.641,0,5fSPbm5lcwtqwXkeQQswW8,0.0,5,0.086,-8.12,1,Record Year,66.0,11/11/2015,0.084,160.031,Pop,2.989
0.177,2015,0.302,['Pentatonix'],0.497,0.312,0,4z8sz6E4YyFuEkv5o7IJni,0.0,11,0.097,-60.0,0,"Mary, Did You Know?",68.0,30/10/2015,0.027,105.036,Pop,3.39
0.594,2015,0.141,['OMI'],0.78,0.68,0,023OVLNzXhX0j7CxswUt6D,0.0,4,0.138,-60.0,1,Cheerleader - Felix Jaehn Remix Radio Edit,65.0,16/10/2015,0.03,118.026,Pop / Electronic,3.009
0.676,2015,0.103,['Fall Out Boy'],0.623,0.962,0,5PUawWFG1oIS2NwEcyHaCr,0.0,4,0.264,-60.0,0,Uma Thurman,69.0,20/01/2015,0.09,149.963,Pop,3.526
0.678,2015,0.193,['Lil Uzi Vert'],0.776,0.762,1,55Q46o5adtSobImSKrrlqW,0.0,0,0.18,-60.0,1,Top,67.0,18/12/2015,0.216,120.039,Pop,3.933
0.539,2015,0.08,['The Weeknd'],0.505,0.68,1,25KybV9BOUlvcnv7nN3Pyo,0.0,7,0.046,-60.0,1,In The Night,72.0,28/08/2015,0.071,168.022,Pop,3.928
0.644,2015,0.378,"['Lin-Manuel Miranda', 'Leslie Odom Jr.', 'Anthony Ramos', 'Christopher Jackson', 'Original Broadway Cast of Hamilton']",0.732,0.643,0,6p7jXaTJdpzGWnOJoK2jYr,0.0,10,0.363,-60.0,0,Meet Me Inside,68.0,25/09/2015,0.292,88.543,Pop / Rock,1.518
0.718,2015,0.142,['The Revivalists'],0.649,0.718,0,2EWpa5XnAuSn0sIkSSIhYk,0.001,0,0.124,-60.0,0,Wish I Knew You,68.0,15/07/2015,0.026,101.034,R&B,4.568
0.41,2015,0.631,"['Christopher Jackson', 'Lin-Manuel Miranda', 'Original Broadway Cast of Hamilton']",0.449,0.42,0,0Iys022UwQ8xBfxE1g4nWZ,0.0,8,0.08,-60.0,1,One Last Time,68.0,25/09/2015,0.356,176.989,Pop,4.94
0.403,2015,0.0,['Surf Curse'],0.346,0.944,0,0HUTL8i4y4MiGCPId7M7wb,0.001,9,0.055,-60.0,1,Freaks,70.0,10/05/2015,0.048,179.63,Hip-Hop / Trap,2.451
0.718,2015,0.001,['Five Finger Death Punch'],0.544,0.96,1,5MjkeHk6I0JA0q13eqtnJP,0.0,3,0.053,-60.0,0,Jekyll and Hyde,65.0,04/09/2015,0.106,154.966,Hip-Hop / Trap,3.448
0.802,2015,0.035,['One Direction'],0.655,0.699,0,0HMjXBAZmSYOTTi33WpMso,0.0,11,0.064,-60.0,1,History,76.0,13/11/2015,0.049,86.704,Pop,3.124
0.356,2015,0.539,['Demi Lovato'],0.419,0.453,0,3by8IfnW9dZ2t4pZw1WVxz,0.0,8,0.097,-60.0,1,Stone Cold,75.0,01/01/2015,0.044,140.327,R&B,3.188
0.533,2015,0.003,['Shinedown'],0.447,0.966,0,4LFBVDJV0xpayUvquQVzhS,0.0,7,0.312,-60.0,1,Cut the Cord,68.0,18/09/2015,0.089,178.105,Pop Rock,3.743
0.412,2015,0.211,['Coldplay'],0.491,0.693,0,3RiPr603aXAoi4GHyXx0uy,0.0,0,0.325,-60.0,0,Hymn for the Weekend,78.0,04/12/2015,0.038,90.027,Pop,4.304
0.425,2015,0.165,"['Leslie Odom Jr.', 'Daveed Diggs', 'Okieriete Onaodowan', 'Original Broadway Cast of Hamilton']",0.884,0.521,1,1WHNqqRWhJVZIdCScFKtl5,0.0,10,0.076,-60.0,1,Washington on Your Side,68.0,25/09/2015,0.292,134.051,Pop,3.025
0.331,2015,0.078,['Alessia Cara'],0.376,0.821,0,1wYZZtamWTQAoj8B812uKQ,0.0,0,0.082,-60.0,1,Here,66.0,13/11/2015,0.104,120.462,Pop / R&B,3.324
0.235,2015,0.012,['Joel Adams'],0.513,0.768,0,3cNjgVBKTJ1SvKhunrCdVy,0.0,4,0.294,-60.0,0,Please Don't Go,75.0,06/11/2015,0.059,84.264,Pop,3.51
0.156,2015,0.762,['Original Broadway Cast of Hamilton'],0.353,0.326,0,7EsSVPxaYoAZjQwhspJBs2,0.0,2,0.09,-60.0,1,"Who Lives, Who Dies, Who Tells Your Story",68.0,25/09/2015,0.09,75.5,Pop,3.62
0.554,2015,0.53,['Donnie Trumpet & The Social Experiment'],0.511,0.596,0,6fTdcGsjxlAD9PSkoPaLMX,0.0,0,0.08,-6.56,1,Sunday Candy,67.0,30/06/2015,0.224,158.063,R&B,3.767
0.491,2015,0.07,"['G-Eazy', 'Marc E. Bassy']",0.586,0.525,1,1Bqxj0aH5KewYHKUg1IdrF,0.0,0,0.073,-60.0,1,Some Kind Of Drug (feat. Marc E. Bassy),68.0,04/12/2015,0.292,126.51,Pop,3.708
0.166,2015,0.029,['Alan Walker'],0.589,0.651,0,7gHs73wELdeycvS48JfIos,0.0,6,0.111,-60.0,1,Faded,75.0,04/12/2015,0.031,90.011,Pop,3.544
0.181,2015,0.668,['Leon Bridges'],0.679,0.185,0,3hhbDnFUb2bicI2df6VurK,0.0,8,0.146,-60.0,1,River,70.0,23/06/2015,0.044,128.18,R&B,4.003
0.387,2015,0.0,['Bring Me The Horizon'],0.426,0.888,0,0M3adYbGtyRHACP86dey1H,0.0,0,0.306,-3.72,0,Throne,74.0,11/09/2015,0.099,144.111,Pop / Soul,3.192
0.227,2015,0.796,"['Renée Elise Goldsberry', 'Lin-Manuel Miranda', 'Phillipa Soo', 'Original Broadway Cast of Hamilton']",0.484,0.187,0,40LYL1Z6xgCn5cBybo5K0D,0.0,5,0.078,-60.0,1,It's Quiet Uptown,68.0,25/09/2015,0.042,129.753,Pop,4.503
0.537,2015,0.004,"['Fetty Wap', 'Monty']",0.748,0.741,1,1WoOzgvz6CgH4pX6a1RKGp,0.0,6,0.147,-60.0,1,My Way (feat. Monty),67.0,25/09/2015,0.053,128.077,Pop / R&B,3.551
0.091,2015,0.011,['Chase Atlantic'],0.422,0.609,0,2jQiSYrwJehQAcuaaQrXnS,0.0,11,0.108,-6.361,0,Friends,72.0,21/02/2015,0.034,107.34,Pop,3.834
0.047,2015,0.012,['A$AP Rocky'],0.485,0.72,1,1j6kDJttn6wbVyMaM42Nxm,0.0,6,0.055,-5.991,1,Lord Pretty Flacko Jodye 2 (LPFJ2),68.0,26/05/2015,0.127,200.0,Pop / Dance,2.116
0.31,2015,0.027,['Drake'],0.714,0.563,1,1ID1QFSNNxi0hiZCNcwjUC,0.0,1,0.078,-60.0,1,Legend,69.0,12/02/2015,0.072,100.091,Pop Rock,4.031
0.538,2015,0.028,['Original Broadway Cast of Hamilton'],0.751,0.573,0,7D1Lf7N7AtCuEq5PGJtIPz,0.0,0,0.129,-60.0,0,The Reynolds Pamphlet,67.0,25/09/2015,0.226,141.999,Hip-Hop / Trap,2.141
0.592,2015,0.062,['Troye Sivan'],0.628,0.737,0,1cOyWWUr3oXJIxY0AjJEx9,0.0,7,0.078,-60.0,1,YOUTH,65.0,04/12/2015,0.041,91.507,Pop / R&B,3.087
0.159,2015,0.16,['Rainbow Kitten Surprise'],0.822,0.362,0,0ZAbupc7jAQpG9IxojQ3s3,0.0,2,0.313,-7.462,1,Cocaine Jesus,66.0,25/04/2015,0.041,119.903,Pop,3.828
0.191,2015,0.093,"['Future', 'Drake']",0.813,0.453,1,5nN8BwAQDJDguq7Dpd3JQQ,0.0,1,0.14,-60.0,1,Where Ya At (feat. Drake),67.0,17/07/2015,0.292,161.997,Pop,3.467
0.378,2015,0.649,['Jonathan Groff'],0.67,0.436,0,4eeN8erNIbW2osT0knz5vT,0.0,0,0.435,-8.636,1,I Know Him,67.0,25/09/2015,0.292,121.581,Pop,1.633
0.438,2015,0.79,['Colter Wall'],0.625,0.319,0,7hlA8gMMz6jSp91Twsnuv3,0.001,6,0.092,-12.119,0,The Devil Wears a Suit and Tie,66.0,02/06/2015,0.08,127.799,Hip-Hop / Trap,3.934
0.339,2015,0.058,['Melanie Martinez'],0.716,0.73,0,3fo6DYGktjENCiagUeU9yH,0.0,6,0.151,-60.0,0,Pity Party,70.0,14/08/2015,0.036,136.05,Pop / R&B,3.401
0.382,2015,0.009,['Drake'],0.893,0.48,1,5lFDtgWsjRJu8fPOAyJIAK,0.0,1,0.116,-60.0,0,Back To Back,68.0,31/07/2015,0.356,86.976,Pop,2.844
0.142,2015,0.377,"['Travis Scott', 'Justin Bieber', 'Young Thug']",0.648,0.631,1,6Yqmv7XJLCrQEauMbPGZSw,0.0,4,0.12,-5.662,0,Maria I'm Drunk (feat. Justin Bieber & Young Thug),69.0,04/09/2015,0.103,105.989,Pop / R&B,5.346
0.207,2015,0.487,"['Wale', 'SZA']",0.537,0.411,1,6KacmqPPQ3LNoiGFuqGChs,0.0,7,0.3,-60.0,1,The Need to Know (feat. SZA),66.0,31/03/2015,0.292,94.292,Pop / Dance,3.614
0.422,2015,0.003,['Ben Rector'],0.555,0.934,0,07m8PuXxxv5J4qPEDq6ZkK,0.0,9,0.122,-5.04,1,Brand New,66.0,28/08/2015,0.113,144.874,Pop / R&B,4.066
0.519,2015,0.058,"['Christopher Jackson', 'Daveed Diggs', 'Lin-Manuel Miranda', 'Okieriete Onaodowan']",0.753,0.539,0,6KRHMYPIWRgFWlXPgqO2Fp,0.0,11,0.353,-60.0,1,Cabinet Battle #2,67.0,25/09/2015,0.292,99.455,Pop / Soul,2.377
0.832,2015,0.375,['Meghan Trainor'],0.655,0.782,0,3cU2wBxuV6nFiuf6PJZNlC,0.0,1,0.317,-60.0,1,Dear Future Husband,73.0,09/01/2015,0.185,79.427,Pop,3.07
0.53,2015,0.002,['Coldplay'],0.638,0.924,0,69uxyAqqPIsUyTO8txoP2M,0.0,7,0.149,-60.0,1,Adventure of a Lifetime,75.0,04/12/2015,0.036,111.995,Pop / R&B,4.396
0.395,2015,0.14,['Luke Bryan'],0.543,0.81,0,0dbzWSYpMcRtwjI1S7Pkql,0.0,0,0.145,-60.0,1,"Huntin', Fishin' And Lovin' Every Day",66.0,07/08/2015,0.037,76.978,Pop,4.644
0.418,2015,0.285,"['Cartoon', 'Daniel Levi']",0.458,0.696,0,4B2kkxg3wKSTZw5JPaUtzQ,0.0,11,0.123,-60.0,1,On & On,76.0,09/07/2015,0.04,174.141,Pop / Rock,3.451
0.564,2015,0.068,['Old Dominion'],0.617,0.632,0,5ZManJDV3CexO66nRCkdiV,0.0,8,0.108,-60.0,1,Break Up with Him,65.0,06/11/2015,0.037,151.988,Pop / Rock,3.462
0.46,2015,0.07,['Future'],0.874,0.568,1,49zD0wr2S3d0lZPib0K4e1,0.0,11,0.149,-60.0,0,F*ck Up Some Commas,67.0,17/07/2015,0.224,139.995,Pop,3.957
0.499,2015,0.012,['Sia'],0.421,0.791,0,5S9lfZu1YF8xKkgSsqL2Bd,0.0,9,0.146,-60.0,1,Elastic Heart,65.0,04/05/2015,0.05,130.075,Hip-Hop / Trap,4.287
0.354,2015,0.108,['Tame Impala'],0.373,0.609,1,0xtIp0lgccN85GfGOekS5L,0.0,0,0.076,-7.0,1,Yes I'm Changing,70.0,17/07/2015,0.032,179.955,Hip-Hop / Trap,4.511
0.594,2015,0.063,"['Fifth Harmony', 'Kid Ink']",0.884,0.765,0,41Fflg7qHiVOD6dEPvsCzO,0.0,8,0.118,-60.0,1,Worth It (feat. Kid Ink),75.0,30/01/2015,0.088,99.987,Pop,3.743
0.344,2015,0.002,['Demi Lovato'],0.594,0.749,1,0Mn3amMRMoabaoTf1Publ4,0.0,3,0.087,-60.0,1,Confident,70.0,16/10/2015,0.068,130.064,Pop / Dance,3.429
0.338,2015,0.003,['The Neighbourhood'],0.581,0.656,0,0EfsDEYaSjGYd66Pr881nq,0.0,4,0.101,-60.0,0,Cry Baby,73.0,30/10/2015,0.029,108.033,Pop / R&B,3.919
0.521,2015,0.053,['Halsey'],0.512,0.812,0,1TnUURhehaoMWKAqQtirm6,0.0,1,0.092,-60.0,1,Colors,71.0,28/08/2015,0.062,100.02,Pop / R&B,4.158
0.559,2015,0.161,['Quinn XCII'],0.652,0.802,0,4gHSezW5CHZCvjAUjF2pd5,0.0,11,0.143,-60.0,1,Another Day in Paradise,63.0,28/04/2015,0.067,167.952,Hip-Hop / Trap,4.25
0.392,2015,0.004,['Twenty One Pilots'],0.613,0.873,0,7i9763l5SSfOnqZ35VOcfy,0.001,7,0.367,-60.0,0,Heavydirtysoul,71.0,15/05/2015,0.045,129.989,Hip-Hop / Trap,3.914
0.336,2015,0.039,"['Calvin Harris', 'Disciples']",0.738,0.868,0,22mek4IiqubGD9ctzxc69s,0.001,11,0.388,-60.0,0,How Deep Is Your Love,77.0,17/07/2015,0.073,122.003,Pop,3.544
0.373,2015,0.047,['Melanie Martinez'],0.576,0.593,0,360Wr96ywrCQq4kTAJ8Pq6,0.001,9,0.237,-60.0,0,Pacify Her,71.0,14/08/2015,0.031,157.993,Pop / R&B,3.667
0.453,2015,0.018,['Elle King'],0.612,0.921,0,70eDxAyAraNTiD6lx2ZEnH,0.0,7,0.058,-60.0,1,Ex's & Oh's,72.0,13/02/2015,0.085,139.986,Pop,3.37
0.758,2015,0.068,['Chris Stapleton'],0.543,0.75,0,178OI1A3qjROeFeh8lmNwW,0.001,2,0.125,-7.071,0,Traveller,65.0,04/05/2015,0.028,88.107,Pop,3.707
0.682,2015,0.04,"['Chris Brown', 'Tyga']",0.823,0.563,1,0k6DnZMLoEUH8NGD5zh2SE,0.0,6,0.085,-60.0,1,Ayo,73.0,24/02/2015,0.044,98.031,Pop / Dance,3.754
0.172,2015,0.381,['Sara Bareilles'],0.397,0.303,0,2D4BSm5Z8Hq5zYbSgJwEOh,0.0,5,0.101,-7.508,1,She Used To Be Mine,70.0,06/11/2015,0.044,81.05,Hip-Hop / Trap,4.171
0.371,2015,0.159,['Future'],0.5,0.69,1,3WcC6NH9J77xPEvj1SOL7z,0.0,8,0.104,-60.0,1,March Madness,65.0,21/03/2015,0.292,180.206,Pop,4.075
0.42,2015,0.009,['Shinedown'],0.486,0.94,0,1fnULsZuORnAgCFFbM8nTZ,0.0,7,0.078,-60.0,0,State of My Head,66.0,18/09/2015,0.06,79.727,Pop / R&B,3.428
0.619,2015,0.293,"['Leslie Odom Jr.', 'Lin-Manuel Miranda', 'Original Broadway Cast of Hamilton']",0.736,0.37,0,6SHI6STEW51cQkAXBRpLNj,0.0,5,0.042,-60.0,1,Your Obedient Servant,67.0,25/09/2015,0.292,165.908,Pop,2.501
0.889,2015,0.002,['5 Seconds of Summer'],0.664,0.908,0,5fsQSDifYpjfbCqvZKPVBj,0.0,4,0.109,-60.0,1,She's Kinda Hot,68.0,23/10/2015,0.032,118.031,Hip-Hop / Trap,3.608
0.596,2015,0.492,['Kodak Black'],0.672,0.457,1,2G6PeWL4JanUge47LNdFtJ,0.0,9,0.184,-60.0,1,Institution,65.0,26/12/2015,0.205,86.717,Pop / R&B,2.935
0.251,2015,0.024,"['Meek Mill', 'Chris Brown', 'Nicki Minaj']",0.589,0.658,1,0hy1SOTEn9ifXTzOwnCwEr,0.0,11,0.118,-5.288,0,All Eyes on You (feat. Chris Brown & Nicki Minaj),69.0,29/06/2015,0.203,77.521,Pop,3.733
0.457,2015,0.762,['Cam'],0.728,0.253,0,2zhk0kypGeOPsaaZcjyc14,0.0,0,0.133,-60.0,1,Burning House,65.0,11/12/2015,0.03,140.923,Hip-Hop / Trap,3.856
0.767,2015,0.029,['Thomas Rhett'],0.634,0.862,0,1zWZvrk13cL8Sl3VLeG57F,0.0,2,0.022,-5.337,1,T-Shirt,64.0,01/01/2015,0.038,95.989,Hip-Hop / Trap,3.795
0.818,2015,0.196,['Luke Bryan'],0.597,0.86,0,5g15o2Sm55Hn9ShK5yEXgp,0.0,1,0.087,-60.0,1,Kick The Dust Up,65.0,07/08/2015,0.046,172.064,Pop,3.176
0.542,2015,0.226,['Carrie Underwood'],0.575,0.844,0,67citk3uzWs5qbaIVKTeg8,0.0,3,0.054,-1.772,0,Church Bells,65.0,23/10/2015,0.063,87.007,Pop / R&B,3.222
0.141,2015,0.215,"['Little Mix', 'Jason Derulo']",0.529,0.614,0,6KHL1En9v6iNWjcs44mcmU,0.0,9,0.277,-60.0,1,Secret Love Song (feat. Jason Derulo),77.0,06/11/2015,0.048,92.972,Pop,4.164
0.752,2015,0.038,"['Major Lazer', 'Nyla', 'Fuse ODG']",0.747,0.877,0,500mvzh7TRZ0YdnVeHhj8b,0.001,9,0.233,-60.0,0,Light It Up - Remix,68.0,27/11/2015,0.066,107.991,Pop / R&B,2.769
0.275,2015,0.247,['Ellie Goulding'],0.262,0.606,0,3zHq9ouUJQFQRf3cm1rRLu,0.0,8,0.125,-60.0,1,"Love Me Like You Do - From ""Fifty Shades Of Grey""",78.0,06/11/2015,0.048,189.857,Pop / Dance,4.209
0.645,2015,0.319,"['Daveed Diggs', 'Okieriete Onaodowan', 'Leslie Odom Jr.', 'Lin-Manuel Miranda', 'Original Broadway Cast of Hamilton']",0.731,0.42,1,0LpHC9mhPAQC98IjXZIrif,0.0,10,0.306,-60.0,1,The Election of 1800,67.0,25/09/2015,0.292,67.426,Pop,3.966
0.285,2015,0.762,['Alessia Cara'],0.388,0.372,0,5NRl32BO29q8xtWFvOlHZE,0.0,6,0.146,-5.72,1,River Of Tears,64.0,13/11/2015,0.047,89.701,Hip-Hop / Trap,4.242
